ItemNumber,ItemTitle,ChangeSource,Location,StockChangeDateTime,ChangeQTY,ChangeValue
"HX512GSSDSATA3-U","512GB 2.5"" SATA SSD 90-100% Health","Imported from file","Default","15/05/2025 00:00:19","0","-5.6843418860808E-13"
"HX424C15FB2K4/32","KINGSTON HYPERX FURY 32GB (4x8GB) DDR4 2400MHz RAM HX424C15FB2K4/32","Imported from file","Default","15/05/2025 00:00:19","0","-1.77635683940025E-14"
"KF436C16RB1K2/32","KINGSTON FURY RENEGADE 32GB (2x16GB) DDR4 3600MHz RAM KF436C16RB1K2/32","Imported from file","Default","15/05/2025 00:00:20","0","-8.88178419700125E-15"
"KF32C16BBK2/16","KINGSTON FURY BEAST 16GB (2 x 8GB) DDR4 3200MHz Memory RAM KF32C16BBK2/16","Imported from file","Default","15/05/2025 00:00:20","0","-8.88178419700125E-15"
"IR-H2400D464L17S/4G","GOODRAM IRIDIUM 4GB (1x4GB) DDR4 2400MHz RAM IR-H2400D464L17S/4G","Imported from file","Default","15/05/2025 00:00:20","0","-2.22044604925031E-16"
"LX8GDDR3LS1333U","[LAPTOP,DDR3L,PC3L-10600 (DDR3L-1333),8GB (1x8GB),LX8GDDR3LS1333U]","Imported from file","Default","15/05/2025 00:00:21","0","-7.8159700933611E-14"
"LMKUFG68AHFHD-32A","LENOVO LEGION 16GB (1x16GB) DDR4 3200MHz RAM LMKUFG68AHFHD-32A","Imported from file","Default","15/05/2025 00:00:21","0","-8.88178419700125E-15"
"LX4GDDR3S1600U","[LAPTOP,DDR3,PC3-12800 (DDR3-1600),4GB (1x4GB),LX4GDDR3S1600U]","Imported from file","Default","15/05/2025 00:00:21","0","-1.27897692436818E-13"
"LX4GDDR4V2666U","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),4GB (1x4GB),LX4GDDR4V2666U","Imported from file","Sharjah","15/05/2025 00:00:21","0","-6.53699316899292E-13"
"MTFDDAK512TBN","Micron 512GB 2.5 inch SATA III Solid State Drive SSD MTFDDAK512TBN","Imported from file","Default","15/05/2025 00:00:21","0","-5.6843418860808E-13"
"LX8GDDR3-U","Laptop Memory Ram 8GB DDR3","Imported from file","Default","15/05/2025 00:00:21","0","-5.00222085975111E-12"
"LX4GDDR3LS1600U","[LAPTOP,DDR3L,PC3L-12800 (DDR3L-1600),4GB (1x4GB),LX4GDDR3LS1600U]","Imported from file","Default","15/05/2025 00:00:21","0","-4.83169060316868E-13"
"LX8GDDR3S1600U","[LAPTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),LX8GDDR3S1600]","Imported from file","Default","15/05/2025 00:00:21","0","-1.84741111297626E-13"
"LX4GDDR3-U","Laptop Memory Ram 4GB DDR3","Imported from file","Default","15/05/2025 00:00:21","0","-8.64019966684282E-12"
"LX4GDDR3LS1866U","[LAPTOP,DDR3L,PC3L-14900 (DDR3L-1866),4GB (1x4GB),LX4GDDR3LS1866U]","Imported from file","Default","15/05/2025 00:00:21","0","-3.73034936274053E-14"
"LX8GDDR3S1866U","[LAPTOP,DDR3,PC3-14900 (DDR3-1866),8GB (1x8GB),LX8GDDR3S1866U]","Imported from file","Default","15/05/2025 00:00:21","0","-2.8421709430404E-14"
"LX4GDDR4AA3200U","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Sharjah","15/05/2025 00:00:21","0","-4.61852778244065E-14"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","Imported from file","Sharjah","15/05/2025 00:00:21","0","-4.2632564145606E-13"
"LX4GDDR4P2133U","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),LX4GDDR4P2133U]","Imported from file","Sharjah","15/05/2025 00:00:21","0","-4.61852778244065E-14"
"PV48G300C6K","PATRIOT VIPER 4 SERIES 8GB (2x4GB) DDR4 3000MHz RAM PV48G300C6K","Imported from file","Default","15/05/2025 00:00:22","0","-2.22044604925031E-16"
"SX32GDDR4-U","Server Memory Ram 32GB DDR4","Imported from file","Default","15/05/2025 00:00:23","0","-1.00044417195022E-11"
"SX8GDDR3-U 1RX4","Server Memory Ram 8GB DDR3 1RX4","Imported from file","Default","15/05/2025 00:00:23","0","-3.41060513164848E-13"
"SX64GDDR4-UF","IC on board Server Memory Ram 64GB DDR4 2rx4","Imported from file","Default","15/05/2025 00:00:23","0","-2.70006239588838E-13"
"SX8GDDR4-U 2RX8","IC on board Server Memory Ram 8GB DDR4 2RX8","Imported from file","Default","15/05/2025 00:00:23","0","-1.03028696685215E-13"
"SX8GDDR3-U 2RX8","IC on board Server Memory Ram 8GB DDR3 2RX8","Imported from file","Default","15/05/2025 00:00:23","0","-1.13686837721616E-13"
"SX8GDDR3-U","Server Memory Ram 8GB DDR3","Imported from file","Default","15/05/2025 00:00:23","0","-1.36424205265939E-12"
"SX64GDDR4-U 4RX4","Server Memory Ram 64GB DDR4 4RX4","Imported from file","Default","15/05/2025 00:00:23","0","-4.77484718430787E-12"
"SX16GDDR3LR1066U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3L (Low Voltage),PC3-8500 (DDR3-1066),16GB (1x16GB),SX16GDDR3LR1066]","Imported from file","Default","15/05/2025 00:00:23","0","-5.6843418860808E-14"
"SX64GDDR4-U","Server Memory Ram 64GB DDR4","Imported from file","Default","15/05/2025 00:00:23","0","-5.45696821063757E-12"
"SX16GDDR3-UF","IC on board Server Memory Ram 16GB DDR3 2RX4","Imported from file","Default","15/05/2025 00:00:23","0","-7.7715611723761E-16"
"SX32GDDR4-U 2RX8","Server Memory Ram 32GB DDR4 2RX8","Imported from file","Default","15/05/2025 00:00:23","0","-1.27897692436818E-13"
"SX32GDDR4-UF","IC on board Server Memory Ram 32GB DDR4 2rx4","Imported from file","Default","15/05/2025 00:00:23","0","-6.82121026329696E-13"
"SX8GDDR4-U 1RX4","IC on board Server Memory Ram 8GB DDR4 1RX4","Imported from file","Default","15/05/2025 00:00:23","0","-8.24229573481716E-13"
"SX16GDDR4-U","Server Memory Ram 16GB DDR4","Imported from file","Default","15/05/2025 00:00:23","0","-8.18545231595635E-12"
"SX16GDDR3-U","Server Memory Ram 16GB DDR3","Imported from file","Default","15/05/2025 00:00:23","0","-2.04636307898909E-12"
"SX32GDDR4-U 1RX4","Server Memory Ram 32GB DDR4 1RX4","Imported from file","Default","15/05/2025 00:00:23","0","-3.19744231092045E-14"
"SX64GDDR4-UF 4RX4","IC on board Server Memory Ram 64GB DDR4 4RX4","Imported from file","Default","15/05/2025 00:00:23","0","-7.38964445190504E-13"
"SX8GDDR3LR1333U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3L (Low Voltage),PC3-10600 (DDR3-1333),8GB (1x8GB),SX8GDDR3LR1333U]","Imported from file","Default","15/05/2025 00:00:23","0","-2.1316282072803E-14"
"SX32GDDR4-U 4RX4","Server Memory Ram 32GB DDR4 4RX4","Imported from file","Default","15/05/2025 00:00:23","0","-5.00222085975111E-12"
"SX16GDDR3-U QH0|QDE","SX16GDDR3-U QH0|QDE","Imported from file","Default","15/05/2025 00:00:23","0","-6.3664629124105E-12"
"SX16GDDR3-UF LP","IC on board Server Memory Ram 16GB DDR3 Low Profile","Imported from file","Default","15/05/2025 00:00:23","0","-3.05311331771918E-16"
"SX16GDDR3R1600U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3,PC3-12800 (DDR3-1600),16GB (1x16GB),SX16GDDR3R1600U]","Imported from file","Default","15/05/2025 00:00:23","0","-3.19744231092045E-14"
"SX32GDDR4-UF 4RX4","IC on board Server Memory Ram 32GB DDR4 4RX4","Imported from file","Default","15/05/2025 00:00:23","0","-3.41060513164848E-13"
"SX16GDDR3-U 4RX8","Server Memory Ram 16GB DDR3 4RX8","Imported from file","Default","15/05/2025 00:00:23","0","-7.105427357601E-14"
"SX16GDDR3-U PQL","SX16GDDR3-U PQL","Imported from file","Default","15/05/2025 00:00:23","0","-3.41060513164848E-12"
"SX16GDDR4-U 1RX4","IC on board Server Memory Ram 16GB DDR4 1RX4","Imported from file","Default","15/05/2025 00:00:23","0","-2.38742359215394E-12"
"EDP Tester","EDP Tester","OPENING STOCK","Default","15/05/2025 04:47:11","0","0"
"Black tape-5mm","Black tape-5mm  use for LCD packing","OPENING STOCK","Default","15/05/2025 04:48:42","0","0"
"EDP30PIN0.5","EDP test cable 30pin 0.5mm","PO PO-4764 to OPEN. Due 20 UserName: 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 04:53:09","0","0"
"EDP Tester","EDP Tester","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 04:53:09","0","0"
"Black tape-5mm","Black tape-5mm  use for LCD packing","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 04:54:08","0","0"
"A-Paper13.3","13.3  inch (A) paper","OPENING STOCK","Default","15/05/2025 06:43:36","0","0"
"A-Paper14.0","14.0 inch (A) paper","OPENING STOCK","Default","15/05/2025 06:45:43","0","0"
"Fiber Sheet14.0","14.0 fiber sheet 0.6mm","OPENING STOCK","Default","15/05/2025 06:48:13","0","0"
"A-Paper14.0","14.0 inch (A) paper","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 06:51:37","0","0"
"Fiber Sheet14.0","14.0 fiber sheet 0.6mm","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 06:51:37","0","0"
"A-Paper13.3","13.3  inch (A) paper","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 06:51:37","0","0"
"NF-i7-8565U+16GB+256GB","NF-i7-8565U+16GB+256GB mini pc","Order 580122 ref: 17-13066-23586","Default","15/05/2025 07:14:02","-1","0"
"C4+H510+I911900F+32GB+40608G+2T+512G","XUM Legend Gaming PC: Intel Core i9-11900F, RTX 4060 8GB, 32GB DDR4 RAM, 1TB NVMe SSD, 2TB HDD, 700W PSU, aRGB, WiFi, Windows 11","Import Stock Item Composition","ITAD","15/05/2025 07:17:46","0","0"
"Microscope Stands","Used for microscope","OPENING STOCK","Default","15/05/2025 07:22:53","0","0"
"Magnifiers","40X Magnifiers","OPENING STOCK","Default","15/05/2025 07:25:48","0","0"
"HA31TBWD","Western Digital 1TB 3.5"" SATA HDD","Added to transfer WT91715052025073842. Username : arturas@drmem.com","Default","15/05/2025 07:39:09","-60","-597.072195478246"
"HA31TBWD","Western Digital 1TB 3.5"" SATA HDD","Added to transfer WT91715052025073842. Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:39:09","0","0"
"HA31TBWD","Western Digital 1TB 3.5"" SATA HDD","Adjust Stock Item Due Level Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:39:09","0","0"
"HX512GSSDM2PCIE-U","512GB PCIE M2 SSD USED","Added to transfer WT91715052025073842. Username : arturas@drmem.com","Default","15/05/2025 07:40:05","-200","-2811.64535179101"
"HX512GSSDM2PCIE-U","512GB PCIE M2 SSD USED","Adjust Stock Item Due Level Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:40:05","0","0"
"HX256GSSDM2PCIE-U","256GB PCIE M2 SSD USED","Added to transfer WT91715052025073842. Username : arturas@drmem.com","Default","15/05/2025 07:41:49","-20","-143.82992528348"
"HX256GSSDM2PCIE-U","256GB PCIE M2 SSD USED","Adjust Stock Item Due Level Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:41:49","0","0"
"SX16GDDR4-UF","IC on board Server Memory Ram 16GB DDR4 2RX4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","15/05/2025 07:41:53","0","0"
"SX32GDDR4-UF","IC on board Server Memory Ram 32GB DDR4 2rx4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","15/05/2025 07:41:53","0","0"
"SX32GDDR4-U","Server Memory Ram 32GB DDR4","PO PO-4730-2 purchase item line update UserName: alfred@drmem.com","Default","15/05/2025 07:41:53","0","0"
"SX32GDDR4-U 4RX4","Server Memory Ram 32GB DDR4 4RX4","PO PO-4730-2 purchase item line update UserName: alfred@drmem.com","Default","15/05/2025 07:41:53","0","0"
"SX16GDDR4-U","Server Memory Ram 16GB DDR4","PO PO-4730-2 purchase item line update UserName: alfred@drmem.com","Default","15/05/2025 07:41:53","0","0"
"HA31TBWD","Western Digital 1TB 3.5"" SATA HDD","Reset Stock Item Level Username : arturas@drmem.com","Default","15/05/2025 07:41:58","60","597.072195478244"
"HA31TBWD","Western Digital 1TB 3.5"" SATA HDD","Reset Stock Item Due Level Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:41:58","0","0"
"HA31TBWD","Western Digital 1TB 3.5"" SATA HDD","Added to transfer WT91715052025073842. Username : arturas@drmem.com","Default","15/05/2025 07:41:58","-80","-796.09626063766"
"HA31TBWD","Western Digital 1TB 3.5"" SATA HDD","Adjust Stock Item Due Level Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:41:58","0","0"
"LX4GDDR3-U","Laptop Memory Ram 4GB DDR3","PO PO-4730-2 delivered 1 alfred@drmem.com","Default","15/05/2025 07:42:04","1","0.5"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","PO PO-4730-2 delivered 15 alfred@drmem.com","Default","15/05/2025 07:42:04","15","22.5"
"LX8GDDR4-U","Laptop Memory Ram 8GB DDR4","PO PO-4730-2 delivered 32 alfred@drmem.com","Default","15/05/2025 07:42:05","32","128"
"LX16GDDR4-U","Laptop Memory Ram 16GB DDR4","PO PO-4730-2 delivered 2 alfred@drmem.com","Default","15/05/2025 07:42:05","2","16"
"LX4GDDR4-UF","IC on board Laptop Memory Ram 4GB DDR4","PO PO-4730-2 delivered 4 alfred@drmem.com","Default","15/05/2025 07:42:05","4","0"
"LX8GDDR4-UF","IC on board Laptop Memory Ram 8GB DDR4","PO PO-4730-2 delivered 8 alfred@drmem.com","Default","15/05/2025 07:42:05","8","0"
"LX16GDDR4-U","Laptop Memory Ram 16GB DDR4","PO PO-4730-2 delivered 2 alfred@drmem.com","Default","15/05/2025 07:42:05","2","0"
"DX4GDDR4-U","Desktop Memory Ram 4GB DDR4","PO PO-4730-2 delivered 6 alfred@drmem.com","Default","15/05/2025 07:42:05","6","9"
"DX8GDDR4-U","Desktop Memory Ram 8GB DDR4","PO PO-4730-2 delivered 4 alfred@drmem.com","Default","15/05/2025 07:42:05","4","16"
"DX4GDDR4-UF","IC on board Desktop Memory Ram 4GB DDR4","PO PO-4730-2 delivered 2 alfred@drmem.com","Default","15/05/2025 07:42:05","2","0"
"SX8GDDR4-U 1Rx8","IC on board Server Memory Ram 8GB DDR4   1rx8","PO PO-4730-2 delivered 16 alfred@drmem.com","Default","15/05/2025 07:42:06","16","16"
"SX8GDDR4-U 1RX4","IC on board Server Memory Ram 8GB DDR4 1RX4","PO PO-4730-2 delivered 1 alfred@drmem.com","Default","15/05/2025 07:42:06","1","1"
"SX32GDDR4-U","Server Memory Ram 32GB DDR4","PO PO-4730-2 delivered 64 alfred@drmem.com","Default","15/05/2025 07:42:06","64","640"
"SX32GDDR4-U 4RX4","Server Memory Ram 32GB DDR4 4RX4","PO PO-4730-2 delivered 7 alfred@drmem.com","Default","15/05/2025 07:42:06","7","56"
"SX16GDDR4-U","Server Memory Ram 16GB DDR4","PO PO-4730-2 delivered 39 alfred@drmem.com","Default","15/05/2025 07:42:06","39","136.5"
"SX64GDDR4-U","Server Memory Ram 64GB DDR4","PO PO-4730-2 delivered 1 alfred@drmem.com","Default","15/05/2025 07:42:06","1","22"
"SX64GDDR4-U 4RX4","Server Memory Ram 64GB DDR4 4RX4","PO PO-4730-2 delivered 1 alfred@drmem.com","Default","15/05/2025 07:42:06","1","22"
"SX16GDDR4-UF","IC on board Server Memory Ram 16GB DDR4 2RX4","PO PO-4730-2 delivered 5 alfred@drmem.com","Default","15/05/2025 07:42:06","5","0"
"SX32GDDR4-UF","IC on board Server Memory Ram 32GB DDR4 2rx4","PO PO-4730-2 delivered 3 alfred@drmem.com","Default","15/05/2025 07:42:07","3","0"
"HA31TBWD","Western Digital 1TB 3.5"" SATA HDD","Stock received from transfer WT91715052025073842. Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:42:09","80","796.096260637659"
"HA31TBWD","Western Digital 1TB 3.5"" SATA HDD","Adjust Stock Item Due Level Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:42:09","0","0"
"HX256GSSDM2PCIE-U","256GB PCIE M2 SSD USED","Stock received from transfer WT91715052025073842. Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:42:10","20","143.829925283479"
"HX256GSSDM2PCIE-U","256GB PCIE M2 SSD USED","Adjust Stock Item Due Level Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:42:10","0","0"
"HX512GSSDM2PCIE-U","512GB PCIE M2 SSD USED","Stock received from transfer WT91715052025073842. Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:42:11","200","2811.64535179101"
"HX512GSSDM2PCIE-U","512GB PCIE M2 SSD USED","Adjust Stock Item Due Level Username : arturas@drmem.com","Gaming PC & Laptops","15/05/2025 07:42:11","0","0"
"Pincers","Pincers","PO PO-XUM-150525 to OPEN. Due 2 UserName: 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"Magnifiers","40X Magnifiers","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"Label","Label","PO PO-XUM-150525 to OPEN. Due 6 UserName: 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"Magnifiers","40X Magnifiers","PO PO-XUM-150525 to OPEN. Due 10 UserName: 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"Microscope Stands","Used for microscope","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"BX69KF286W","DELL 69KF2 11.4V 86Wh","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"Laptop screws","HP 840 G5/G6","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"Vernier calipers","Vernier calipers","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"Micro fiber wiper","Micro fiber wiper","PO PO-XUM-150525 to OPEN. Due 100 UserName: 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"Laptop screws","HP 840 G5/G6","PO PO-XUM-150525 to OPEN. Due 10000 UserName: 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"USB to Type C OTG","USB to Type C OTG  Converter 3.0","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"Reballing stand","Reballing stand-for stencils grip","DIRECT ADJUSTMENT BY 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:47:28","0","0"
"Stencil","BGA CPU/Chipset/RAM stencil","PO PO-XUM-150525, new item added to PO UserName: 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 07:54:30","0","0"
"SCRAP-RAM-NONMETAL","Scrap Ram Non-Metal (Unshielded)","SCRAPPED BY pybillchan@gmail.com","Default","15/05/2025 08:00:44","-69","-2802.80571298792"
"LX8GDDR4V2666U","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","PO PO-XUM-080525 purchase item line update UserName: alfred@drmem.com","Default","15/05/2025 08:01:22","0","0"
"LX8GDDR4V2666U","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","PO PO-XUM-080525 delivered 25 alfred@drmem.com","Default","15/05/2025 08:01:25","25","97.8288000000002"
"DX8GDDR3-U","Desktop Memory Ram 8GB DDR3","Added to transfer WT47315052025080824. Username : account@drmem.com","Default","15/05/2025 08:12:06","-1202","-2334.3786977059"
"DX8GDDR3-U","Desktop Memory Ram 8GB DDR3","Adjust Stock Item Due Level Username : account@drmem.com","Sharjah Warehouse1","15/05/2025 08:12:07","0","0"
"LX4GDDR3-U","Laptop Memory Ram 4GB DDR3","Added to transfer WT47315052025080824. Username : account@drmem.com","Default","15/05/2025 08:12:22","-3238","-1578.37582720727"
"LX4GDDR3-U","Laptop Memory Ram 4GB DDR3","Adjust Stock Item Due Level Username : account@drmem.com","Sharjah Warehouse1","15/05/2025 08:12:22","0","0"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","Added to transfer WT47315052025080824. Username : account@drmem.com","Default","15/05/2025 08:12:39","-1900","-2986.74118928365"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","Adjust Stock Item Due Level Username : account@drmem.com","Sharjah Warehouse1","15/05/2025 08:12:39","0","0"
"LX8GDDR3-U","Laptop Memory Ram 8GB DDR3","Added to transfer WT47315052025080824. Username : account@drmem.com","Default","15/05/2025 08:12:56","-1070","-1989.35649917025"
"LX8GDDR3-U","Laptop Memory Ram 8GB DDR3","Adjust Stock Item Due Level Username : account@drmem.com","Sharjah Warehouse1","15/05/2025 08:12:56","0","0"
"DX4GDDR3-U","Desktop Memory Ram 4GB DDR3","PO PO-XUM-290425-SortedScrap, new item added to PO UserName: pybillchan@gmail.com","Default","15/05/2025 08:15:34","0","0"
"DX4GDDR3-U","Desktop Memory Ram 4GB DDR3","PO PO-XUM-290425-SortedScrap delivered 1100 pybillchan@gmail.com","Default","15/05/2025 08:15:41","1100","550"
"DX4GDDR3-U","Desktop Memory Ram 4GB DDR3","Added to transfer WT47315052025080824. Username : account@drmem.com","Default","15/05/2025 08:16:41","-5959","-3841.99390203683"
"DX4GDDR3-U","Desktop Memory Ram 4GB DDR3","Adjust Stock Item Due Level Username : account@drmem.com","Sharjah Warehouse1","15/05/2025 08:16:41","0","0"
"Stencil","BGA CPU/Chipset/RAM stencil","PO PO-XUM-150525 purchase item line update UserName: 1273297632@qq.com","China-Shenzhen Office-450","15/05/2025 08:19:08","0","0"
"Apple-128GB-G2-UF","128 G2 APPLE SDD USED FAULTY","Added to transfer WT47315052025080824. Username : account@drmem.com","Default","15/05/2025 08:21:18","-1","-0.684844742919388"
"Apple-128GB-G2-UF","128 G2 APPLE SDD USED FAULTY","Added to transfer WT47315052025080824. Username : account@drmem.com","Sharjah Warehouse1","15/05/2025 08:21:18","0","0"
"Apple-128GB-G2-UF","128 G2 APPLE SDD USED FAULTY","Adjust Stock Item Due Level Username : account@drmem.com","Sharjah Warehouse1","15/05/2025 08:21:18","0","0"
"Apple-256GB-G2-UF","256GB APLLE G2 SSD USED FAULTY","Added to transfer WT47315052025080824. Username : account@drmem.com","Default","15/05/2025 08:22:16","-1","-0.0571428571428572"
"Apple-256GB-G2-UF","256GB APLLE G2 SSD USED FAULTY","Added to transfer WT47315052025080824. Username : account@drmem.com","Sharjah Warehouse1","15/05/2025 08:22:16","0","0"
"Apple-256GB-G2-UF","256GB APLLE G2 SSD USED FAULTY","Adjust Stock Item Due Level Username : account@drmem.com","Sharjah Warehouse1","15/05/2025 08:22:16","0","0"
"Apple-512GB-G2-UF","Apple 512GB G2 SSD Used Faulty","Added to transfer WT47315052025080824. Username : account@drmem.com","Default","15/05/2025 08:22:50","-1","-0.24124190625"
"Apple-512GB-G2-UF","Apple 512GB G2 SSD Used Faulty","Added to transfer WT47315052025080824. Username : account@drmem.com","Sharjah Warehouse1","15/05/2025 08:22:50","0","0"
"Apple-512GB-G2-UF","Apple 512GB G2 SSD Used Faulty","Adjust Stock Item Due Level Username : account@drmem.com","Sharjah Warehouse1","15/05/2025 08:22:50","0","0"
