SKU,Location,StockLevel,StockValue,DateTime,ChangeSource,Note
HA21TB-7WD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.4210854715201999e-13, Corrected value: 0.0"
HA21TB-9,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -4.5474735088646396e-12, Corrected value: 0.0"
HA21TB-9SE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
HA21TB-9WD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.27373675443232e-13, Corrected value: 0.0"
HA22TB-15,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.20792265079217e-13, Corrected value: 0.0"
HA22TB-15SE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -7.38964445190504e-13, Corrected value: 0.0"
HA22TB-15WD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.1316282072802998e-13, Corrected value: 0.0"
HA2320-7SE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -7.99360577730113e-15, Corrected value: 0.0"
HA2320-9,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.8421709430403997e-13, Corrected value: 0.0"
HA2320-9SE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -5.3290705182007506e-15, Corrected value: 0.0"
HA2500-15,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -5.32907051820075e-14, Corrected value: 0.0"
HA2500-15WD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -4.44089209850063e-14, Corrected value: 0.0"
HA2500-7-SE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -6.3948846218409e-14, Corrected value: 0.0"
HA2500-7SE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.55795384873636e-13, Corrected value: 0.0"
HA2500-7WD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -3.41060513164848e-13, Corrected value: 0.0"
HA2500-9,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -8.18545231595635e-12, Corrected value: 0.0"
HA2500-9,Sharjah,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.6375346351414896e-11, Corrected value: 0.0"
HA2500-9SE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
HA2500-9SE,Sharjah,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -7.094058673828839e-11, Corrected value: 0.0"
HA2500-9WD,Sharjah,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.91846538655227e-13, Corrected value: 0.0"
HA2500-9WD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -5.6843418860808e-14, Corrected value: 0.0"
HA2640-7,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.77635683940025e-15, Corrected value: 0.0"
HA2640-9,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -7.105427357601e-15, Corrected value: 0.0"
HA2640-9SE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.8421709430404e-14, Corrected value: 0.0"
HA2640-9WD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.77635683940025e-15, Corrected value: 0.0"
HA2750-7,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.11022302462516e-15, Corrected value: 0.0"
HA2750-9,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -4.2632564145606e-14, Corrected value: 0.0"
HA2750-9SE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -4.2632564145606e-14, Corrected value: 0.0"
HA2750-9WD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -4.2632564145606e-14, Corrected value: 0.0"
HA31.5TB,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -7.105427357600999e-14, Corrected value: 0.0"
HA31.5TBSE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -3.97903932025656e-13, Corrected value: 0.0"
HA31.5TBWD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -7.38964445190504e-13, Corrected value: 0.0"
HA31TB,Gaming PC & Laptops,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -5.684341886080799e-13, Corrected value: 0.0"
HA31TB,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.72848410531878e-12, Corrected value: 0.0"
HA31TBSE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -4.3655745685100594e-11, Corrected value: 0.0"
HA31TBSE,Gaming PC & Laptops,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -9.09494701772928e-13, Corrected value: 0.0"
HA31TBWD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -7.275957614183429e-12, Corrected value: 0.0"
HA32TB,Gaming PC & Laptops,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -4.88853402202949e-12, Corrected value: 0.0"
HA32TB,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -6.366462912410499e-12, Corrected value: 0.0"
HA32TBSE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.72848410531878e-12, Corrected value: 0.0"
HA32TBWD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.72848410531878e-12, Corrected value: 0.0"
HA33TB,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -4.5474735088646396e-12, Corrected value: 0.0"
HA33TBSE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.1368683772161599e-12, Corrected value: 0.0"
HA33TBWD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.4210854715201999e-13, Corrected value: 0.0"
HA34TB,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -4.54747350886464e-13, Corrected value: 0.0"
HA34TBSE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.0463630789890897e-12, Corrected value: 0.0"
HA34TBWD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
HA3500,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.70530256582424e-13, Corrected value: 0.0"
HA3500SE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -3.41060513164848e-13, Corrected value: 0.0"
HA3500WD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -3.41060513164848e-13, Corrected value: 0.0"
HA3640,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -7.105427357601e-15, Corrected value: 0.0"
HA3640WD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -3.1086244689504403e-15, Corrected value: 0.0"
HA3750SE,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.59872115546023e-14, Corrected value: 0.0"
HA3750WD,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -3.99680288865056e-15, Corrected value: 0.0"
HX120GSSDSATA3-U,Sharjah,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.93098878501041e-14, Corrected value: 0.0"
HX256GSSDMSATA-U,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -9.09494701772928e-13, Corrected value: 0.0"
HX421C14FB/4CL,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -8.881784197001249e-16, Corrected value: 0.0"
HX421C14FB2K2/16,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -8.88178419700125e-15, Corrected value: 0.0"
HX424C15FB2K4/32,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.77635683940025e-14, Corrected value: 0.0"
HX424C15FBK4/32,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -1.77635683940025e-14, Corrected value: 0.0"
HX426C15FBK2/8,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.2204460492503099e-16, Corrected value: 0.0"
HX426C15FBK4/16,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -4.44089209850063e-16, Corrected value: 0.0"
HX426C16FB3/16,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -8.88178419700125e-15, Corrected value: 0.0"
HX426C16FB3/4,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.2204460492503099e-16, Corrected value: 0.0"
HX428C14SB2K8/64,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -4.83169060316868e-13, Corrected value: 0.0"
HX430C15PB2K4/16,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -3.5527136788005e-15, Corrected value: 0.0"
HX432C16PB3K2/8,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -2.2204460492503099e-16, Corrected value: 0.0"
HX436C18FB4K4/64,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -8.88178419700125e-15, Corrected value: 0.0"
HX512GSSDSATA3-U,Default,0.0,0.0,2025-05-15 00:00:19,Imported from file,"Import corrected - Original value: -5.684341886080799e-13, Corrected value: 0.0"
IR-H2400D464L17S/4G,Default,0.0,0.0,2025-05-15 00:00:20,Imported from file,"Import corrected - Original value: -2.2204460492503099e-16, Corrected value: 0.0"
KF32C16BBK2/16,Default,0.0,0.0,2025-05-15 00:00:20,Imported from file,"Import corrected - Original value: -8.88178419700125e-15, Corrected value: 0.0"
KF436C16RB1K2/32,Default,0.0,0.0,2025-05-15 00:00:20,Imported from file,"Import corrected - Original value: -8.88178419700125e-15, Corrected value: 0.0"
LMKUFG68AHFHD-32A,Default,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -8.88178419700125e-15, Corrected value: 0.0"
LX4GDDR3-U,Default,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -8.64019966684282e-12, Corrected value: 0.0"
LX4GDDR3LS1600U,Default,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -4.83169060316868e-13, Corrected value: 0.0"
LX4GDDR3LS1866U,Default,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -3.7303493627405304e-14, Corrected value: 0.0"
LX4GDDR3S1600U,Default,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -1.27897692436818e-13, Corrected value: 0.0"
LX4GDDR4-U,Sharjah,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -4.2632564145605996e-13, Corrected value: 0.0"
LX4GDDR4AA3200U,Sharjah,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -4.61852778244065e-14, Corrected value: 0.0"
LX4GDDR4P2133U,Sharjah,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -4.61852778244065e-14, Corrected value: 0.0"
LX4GDDR4V2666U,Sharjah,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -6.53699316899292e-13, Corrected value: 0.0"
LX8GDDR3-U,Default,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -5.00222085975111e-12, Corrected value: 0.0"
LX8GDDR3LS1333U,Default,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -7.8159700933611e-14, Corrected value: 0.0"
LX8GDDR3S1600U,Default,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -1.84741111297626e-13, Corrected value: 0.0"
LX8GDDR3S1866U,Default,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -2.8421709430404e-14, Corrected value: 0.0"
MTFDDAK512TBN,Default,0.0,0.0,2025-05-15 00:00:21,Imported from file,"Import corrected - Original value: -5.684341886080799e-13, Corrected value: 0.0"
PV48G300C6K,Default,0.0,0.0,2025-05-15 00:00:22,Imported from file,"Import corrected - Original value: -2.2204460492503099e-16, Corrected value: 0.0"
SX16GDDR3-U,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -2.0463630789890897e-12, Corrected value: 0.0"
SX16GDDR3-U 4RX8,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -7.105427357600999e-14, Corrected value: 0.0"
SX16GDDR3-U PQL,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -3.4106051316484797e-12, Corrected value: 0.0"
SX16GDDR3-U QH0|QDE,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -6.366462912410499e-12, Corrected value: 0.0"
SX16GDDR3-UF,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -7.771561172376101e-16, Corrected value: 0.0"
SX16GDDR3-UF LP,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -3.05311331771918e-16, Corrected value: 0.0"
SX16GDDR3LR1066U,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -5.6843418860808e-14, Corrected value: 0.0"
SX16GDDR3R1600U,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -3.19744231092045e-14, Corrected value: 0.0"
SX16GDDR4-U,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -8.18545231595635e-12, Corrected value: 0.0"
SX16GDDR4-U 1RX4,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -2.38742359215394e-12, Corrected value: 0.0"
SX32GDDR4-U,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -1.00044417195022e-11, Corrected value: 0.0"
SX32GDDR4-U 1RX4,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -3.19744231092045e-14, Corrected value: 0.0"
SX32GDDR4-U 2RX8,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -1.27897692436818e-13, Corrected value: 0.0"
SX32GDDR4-U 4RX4,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -5.00222085975111e-12, Corrected value: 0.0"
SX32GDDR4-UF,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -6.82121026329696e-13, Corrected value: 0.0"
SX32GDDR4-UF 4RX4,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -3.41060513164848e-13, Corrected value: 0.0"
SX64GDDR4-U,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -5.4569682106375694e-12, Corrected value: 0.0"
SX64GDDR4-U 4RX4,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -4.77484718430787e-12, Corrected value: 0.0"
SX64GDDR4-UF,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -2.70006239588838e-13, Corrected value: 0.0"
SX64GDDR4-UF 4RX4,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -7.38964445190504e-13, Corrected value: 0.0"
SX8GDDR3-U,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -1.36424205265939e-12, Corrected value: 0.0"
SX8GDDR3-U 1RX4,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -3.41060513164848e-13, Corrected value: 0.0"
SX8GDDR3-U 2RX8,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -1.13686837721616e-13, Corrected value: 0.0"
SX8GDDR3LR1333U,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -2.1316282072803e-14, Corrected value: 0.0"
SX8GDDR4-U 1RX4,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -8.24229573481716e-13, Corrected value: 0.0"
SX8GDDR4-U 2RX8,Default,0.0,0.0,2025-05-15 00:00:23,Imported from file,"Import corrected - Original value: -1.03028696685215e-13, Corrected value: 0.0"
EDP Tester,Default,0.0,0.0,2025-05-15 04:47:11,OPENING STOCK,Standard Operation - PP: 0.00
Black tape-5mm,Default,0.0,0.0,2025-05-15 04:48:42,OPENING STOCK,Standard Operation - PP: 0.00
EDP Tester,China-Shenzhen Office-450,0.0,0.0,2025-05-15 04:53:09,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
EDP30PIN0.5,China-Shenzhen Office-450,0.0,0.0,2025-05-15 04:53:09,PO PO-4764 to OPEN. Due 20 UserName: 1273297632@qq.com,PO Operation
Black tape-5mm,China-Shenzhen Office-450,0.0,0.0,2025-05-15 04:54:08,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
A-Paper13.3,Default,0.0,0.0,2025-05-15 06:43:36,OPENING STOCK,Standard Operation - PP: 0.00
A-Paper14.0,Default,0.0,0.0,2025-05-15 06:45:43,OPENING STOCK,Standard Operation - PP: 0.00
Fiber Sheet14.0,Default,0.0,0.0,2025-05-15 06:48:13,OPENING STOCK,Standard Operation - PP: 0.00
A-Paper13.3,China-Shenzhen Office-450,0.0,0.0,2025-05-15 06:51:37,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
A-Paper14.0,China-Shenzhen Office-450,0.0,0.0,2025-05-15 06:51:37,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
Fiber Sheet14.0,China-Shenzhen Office-450,0.0,0.0,2025-05-15 06:51:37,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
NF-i7-8565U+16GB+256GB,Default,-1.0,0.0,2025-05-15 07:14:02,Order 580122 ref: 17-13066-23586,Standard Operation - PP: 0.00
C4+H510+I911900F+32GB+40608G+2T+512G,ITAD,0.0,0.0,2025-05-15 07:17:46,Import Stock Item Composition,Standard Operation - PP: 0.00
Microscope Stands,Default,0.0,0.0,2025-05-15 07:22:53,OPENING STOCK,Standard Operation - PP: 0.00
Magnifiers,Default,0.0,0.0,2025-05-15 07:25:48,OPENING STOCK,Standard Operation - PP: 0.00
HA31TBWD,Default,-60.0,0.0,2025-05-15 07:39:09,Added to transfer WT91715052025073842. Username : arturas@drmem.com,Standard Operation - PP: 0.00
HA31TBWD,Gaming PC & Laptops,0.0,0.0,2025-05-15 07:39:09,Added to transfer WT91715052025073842. Username : arturas@drmem.com,Standard Operation - PP: 0.00
HA31TBWD,Gaming PC & Laptops,0.0,0.0,2025-05-15 07:39:09,Adjust Stock Item Due Level Username : arturas@drmem.com,Standard Operation - PP: 0.00
HX512GSSDM2PCIE-U,Default,-200.0,0.0,2025-05-15 07:40:05,Added to transfer WT91715052025073842. Username : arturas@drmem.com,Standard Operation - PP: 0.00
HX512GSSDM2PCIE-U,Gaming PC & Laptops,0.0,0.0,2025-05-15 07:40:05,Adjust Stock Item Due Level Username : arturas@drmem.com,Standard Operation - PP: 0.00
HX256GSSDM2PCIE-U,Default,-20.0,0.0,2025-05-15 07:41:49,Added to transfer WT91715052025073842. Username : arturas@drmem.com,Standard Operation - PP: 0.00
HX256GSSDM2PCIE-U,Gaming PC & Laptops,0.0,0.0,2025-05-15 07:41:49,Adjust Stock Item Due Level Username : arturas@drmem.com,Standard Operation - PP: 0.00
SX16GDDR4-U,Default,0.0,0.0,2025-05-15 07:41:53,PO PO-4730-2 purchase item line update UserName: alfred@drmem.com,PO Operation
SX16GDDR4-UF,Default,0.0,0.0,2025-05-15 07:41:53,"PO PO-4730-2, new item added to PO UserName: alfred@drmem.com",PO Operation
SX32GDDR4-U,Default,0.0,0.0,2025-05-15 07:41:53,PO PO-4730-2 purchase item line update UserName: alfred@drmem.com,PO Operation
SX32GDDR4-U 4RX4,Default,0.0,0.0,2025-05-15 07:41:53,PO PO-4730-2 purchase item line update UserName: alfred@drmem.com,PO Operation
SX32GDDR4-UF,Default,0.0,0.0,2025-05-15 07:41:53,"PO PO-4730-2, new item added to PO UserName: alfred@drmem.com",PO Operation
HA31TBWD,Default,0.0,0.0,2025-05-15 07:41:58,Reset Stock Item Level Username : arturas@drmem.com,Standard Operation - PP: 0.00
HA31TBWD,Gaming PC & Laptops,0.0,0.0,2025-05-15 07:41:58,Reset Stock Item Due Level Username : arturas@drmem.com,Standard Operation - PP: 0.00
HA31TBWD,Default,-80.0,0.0,2025-05-15 07:41:58,Added to transfer WT91715052025073842. Username : arturas@drmem.com,Standard Operation - PP: 0.00
HA31TBWD,Gaming PC & Laptops,0.0,0.0,2025-05-15 07:41:58,Adjust Stock Item Due Level Username : arturas@drmem.com,Standard Operation - PP: 0.00
LX4GDDR3-U,Default,1.0,0.5,2025-05-15 07:42:04,PO PO-4730-2 delivered 1 alfred@drmem.com,PO Operation
LX4GDDR4-U,Default,15.0,22.5,2025-05-15 07:42:04,PO PO-4730-2 delivered 15 alfred@drmem.com,PO Operation
DX4GDDR4-U,Default,6.0,9.0,2025-05-15 07:42:05,PO PO-4730-2 delivered 6 alfred@drmem.com,PO Operation
DX4GDDR4-UF,Default,2.0,0.0,2025-05-15 07:42:05,PO PO-4730-2 delivered 2 alfred@drmem.com,PO Operation
DX8GDDR4-U,Default,4.0,16.0,2025-05-15 07:42:05,PO PO-4730-2 delivered 4 alfred@drmem.com,PO Operation
LX16GDDR4-U,Default,2.0,0.0,2025-05-15 07:42:05,PO PO-4730-2 delivered 2 alfred@drmem.com,PO Operation
LX16GDDR4-U,Default,4.0,16.0,2025-05-15 07:42:05,PO PO-4730-2 delivered 2 alfred@drmem.com,PO Operation
LX4GDDR4-UF,Default,4.0,0.0,2025-05-15 07:42:05,PO PO-4730-2 delivered 4 alfred@drmem.com,PO Operation
LX8GDDR4-U,Default,32.0,128.0,2025-05-15 07:42:05,PO PO-4730-2 delivered 32 alfred@drmem.com,PO Operation
LX8GDDR4-UF,Default,8.0,0.0,2025-05-15 07:42:05,PO PO-4730-2 delivered 8 alfred@drmem.com,PO Operation
SX16GDDR4-U,Default,39.0,136.5,2025-05-15 07:42:06,PO PO-4730-2 delivered 39 alfred@drmem.com,PO Operation
SX16GDDR4-UF,Default,5.0,0.0,2025-05-15 07:42:06,PO PO-4730-2 delivered 5 alfred@drmem.com,PO Operation
SX32GDDR4-U,Default,64.0,640.0,2025-05-15 07:42:06,PO PO-4730-2 delivered 64 alfred@drmem.com,PO Operation
SX32GDDR4-U 4RX4,Default,7.0,56.0,2025-05-15 07:42:06,PO PO-4730-2 delivered 7 alfred@drmem.com,PO Operation
SX64GDDR4-U,Default,1.0,22.0,2025-05-15 07:42:06,PO PO-4730-2 delivered 1 alfred@drmem.com,PO Operation
SX64GDDR4-U 4RX4,Default,1.0,22.0,2025-05-15 07:42:06,PO PO-4730-2 delivered 1 alfred@drmem.com,PO Operation
SX8GDDR4-U 1RX4,Default,1.0,1.0,2025-05-15 07:42:06,PO PO-4730-2 delivered 1 alfred@drmem.com,PO Operation
SX8GDDR4-U 1Rx8,Default,16.0,16.0,2025-05-15 07:42:06,PO PO-4730-2 delivered 16 alfred@drmem.com,PO Operation
SX32GDDR4-UF,Default,3.0,0.0,2025-05-15 07:42:07,PO PO-4730-2 delivered 3 alfred@drmem.com,PO Operation
HA31TBWD,Gaming PC & Laptops,80.0,0.0,2025-05-15 07:42:09,Stock received from transfer WT91715052025073842. Username : arturas@drmem.com,Standard Operation - PP: 0.00
HA31TBWD,Gaming PC & Laptops,80.0,0.0,2025-05-15 07:42:09,Adjust Stock Item Due Level Username : arturas@drmem.com,Standard Operation - PP: 0.00
HX256GSSDM2PCIE-U,Gaming PC & Laptops,20.0,0.0,2025-05-15 07:42:10,Stock received from transfer WT91715052025073842. Username : arturas@drmem.com,Standard Operation - PP: 0.00
HX256GSSDM2PCIE-U,Gaming PC & Laptops,20.0,0.0,2025-05-15 07:42:10,Adjust Stock Item Due Level Username : arturas@drmem.com,Standard Operation - PP: 0.00
HX512GSSDM2PCIE-U,Gaming PC & Laptops,200.0,0.0,2025-05-15 07:42:11,Stock received from transfer WT91715052025073842. Username : arturas@drmem.com,Standard Operation - PP: 0.00
HX512GSSDM2PCIE-U,Gaming PC & Laptops,200.0,0.0,2025-05-15 07:42:11,Adjust Stock Item Due Level Username : arturas@drmem.com,Standard Operation - PP: 0.00
BX69KF286W,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
Label,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,PO PO-XUM-150525 to OPEN. Due 6 UserName: 1273297632@qq.com,PO Operation
Laptop screws,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,PO PO-XUM-150525 to OPEN. Due 10000 UserName: 1273297632@qq.com,PO Operation
Laptop screws,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
Magnifiers,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,PO PO-XUM-150525 to OPEN. Due 10 UserName: 1273297632@qq.com,PO Operation
Magnifiers,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
Micro fiber wiper,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,PO PO-XUM-150525 to OPEN. Due 100 UserName: 1273297632@qq.com,PO Operation
Microscope Stands,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
Pincers,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,PO PO-XUM-150525 to OPEN. Due 2 UserName: 1273297632@qq.com,PO Operation
Reballing stand,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
USB to Type C OTG,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
Vernier calipers,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:47:28,DIRECT ADJUSTMENT BY 1273297632@qq.com,Standard Operation - PP: 0.00
Stencil,China-Shenzhen Office-450,0.0,0.0,2025-05-15 07:54:30,"PO PO-XUM-150525, new item added to PO UserName: 1273297632@qq.com",PO Operation
SCRAP-RAM-NONMETAL,Default,-69.0,0.0,2025-05-15 08:00:44,SCRAPPED BY pybillchan@gmail.com,Standard Operation - PP: 0.00
