ItemNumber,Location,FinalStockLevel,FinalStockValue,PurchasePrice
C2+H610M+I712700+32GB+32GB+4070S12+1TB,ITAD,0.0,0.0,0.0
C2+H610M+I712700+32GB+32GB+4070S12+1TB,UK-Reballing,0.0,0.0,0.0
C2+H610M+I712700+32GB+32GB+4070S12+1TB,UK Shop,0.0,0.0,0.0
C2+H610M+I712700+32GB+32GB+4070S12+1TB,China-Shenzhen Office-450,0.0,0.0,0.0
C2+H610M+I712700+32GB+32GB+4070S12+1TB,Hong Kong,0.0,0.0,0.0
C2+H610M+I712700+32GB+32GB+4070S12+1TB,China-Factory being built,0.0,0.0,0.0
C2+H610M+I712700+32GB+32GB+4070S12+1TB,Laptops,0.0,0.0,0.0
C2+H610M+I712700+32GB+32GB+4070S12+1TB,PIR,0.0,0.0,0.0
C2+H610M+i9-13900KF+32GB+4070S12G+1TB,Default,0.0,0.0,0.0
C2+H610M+i9-13900KF+32GB+4070S12G+1TB,Gaming PC & Laptops,1.0,0.0,0.0
C2+H610M+i9-13900KF+32GB+408016G+1TB,Default,0.0,0.0,0.0
C2+H610M+i9-13900KF+32GB+408016G+1TB,Gaming PC & Laptops,1.0,0.0,0.0
C2+H610M+i9-14900F+32GB+408016G+1TB,Default,0.0,0.0,0.0
C2+H610M+i9-14900F+32GB+408016G+1TB,Gaming PC & Laptops,1.0,0.0,0.0
C2-FRONT-PANEL,Default,0.0,0.0,4.089807836
C2-FRONT-PANEL,Gaming PC & Laptops,784.0,3206.412629561735,4.089812027502214
C2-FRONT-PANEL,UK Shop,1.0,4.09,4.09
C3,Default,0.0,0.0,34.0
C3+A520M+R5-5500+16GB+1050TI4G+1T+512G,Default,0.0,0.0,0.0
C3+A520M+R5-5500+16GB+16504G+1T+512G,Default,0.0,0.0,0.0
C3+A520M+R5-5500+32GB+306012G+1T+256GB,Default,0.0,0.0,0.0
C3+A520M+R5-5500+32GB+306012G+1T+512G,Default,0.0,0.0,0.0
C3+A520M+R5-5600G+32GB+NOGPU+1T+256G,Default,0.0,0.0,0.0
C3+B250+i59400F+16GB+1660TI6G+1T+256G,Default,0.0,0.0,0.0
C3+B250+i59400F+30508G,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P128GN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P1TN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P256GN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P512GN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-16GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P128GN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P1TN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P256GN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P512GN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-32GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P128GN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P1TN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P256GN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P512GN,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i59400F+30508G-8GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P128GN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P1TN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P256GN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P512GN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-16GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P128GN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P1TN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P256GN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P512GN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-32GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P128GN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P1TN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P256GN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P512GN,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+B250+i79700F+30508G-8GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+B75+i73770+16GB+10302G+1T+256G,Default,0.0,1.0,0.0
C3+B75+i73770+16GB+1050TI4G+1T+256G,Default,0.0,1.0,0.0
C3+B75+i73770+16GB+16504G+1T+256G,Default,0.0,0.44,0.039957386
C3+B75+i73770+16GB+16504G+1T+512G,Default,0.0,0.0,0.0
C3+B75+i73770+16GB+7302G+1T+256G,Default,0.0,0.0,0.0
C3+B760+i713700F+32GB+408016G+1TN,Default,0.0,0.0,0.0
C3+H410+i510400F+30508G,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P128GN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P1TN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P256GN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P512GN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-16GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P128GN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P1TN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P256GN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P512GN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-32GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P128GN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P1TN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P256GN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P512GN,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i510400F+30508G-8GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P128GN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P1TN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P256GN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P512GN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-16GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P128GN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P1TN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P256GN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P512GN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-32GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P128GN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P1TN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P256GN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P512GN,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+H410+i710700F+30508G-8GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P128GN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P1TN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P256GN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P512GN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-16GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P128GN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P1TN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P256GN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P512GN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-32GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P128GN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P128GN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P128GN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P128GN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P1TN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P1TN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P1TN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P1TN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P256GN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P256GN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P256GN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P256GN-S500GH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P512GN,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P512GN-S1TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P512GN-S2TH,Default,0.0,1.0,0.0
C3+H410+I711700F+30508G-8GB-P512GN-S500GH,Default,0.0,1.0,0.0
C3+H470+i510400F+16GB+16504G+1T+256G,Default,0.0,0.0,0.0
C3+H470+i510400F+16GB+1660S6G+1T+256G,Default,0.0,0.0,0.0
C3+H470+i510400F+16GB+20606G+1T+256G,Default,0.0,0.0,0.0
C3+H470+i5-10400F+16GB+30508G+1T+256G,Default,0.0,1.0,0.0
C3+H470+i510400F+16GB+306012G+1T+256G,Default,0.0,0.0,0.0
C3+H470+i510400F+16GB+30708G+1T+256G,Default,0.0,0.0,0.0
C3+H470+i510400F+16GB+5808G+1T+256G,Default,0.0,0.0,0.0
C3+H470+I510400F+32GB+306010G+1T+512G,Default,0.0,1.0,0.090909091
C3+H470+I710700F+32GB+30708G+2T+512G,Default,0.0,1.0,1.0
C3+H510+I711700F+32GB+30708G+2T+1T,Default,0.0,0.0,0.0
C3+H510+i9-11900F+32GB+309024G+1T+256G,Default,0.0,0.0,0.0
C3+H610M+ i9-12900K+32GB+4070S12G+1TB,Default,0.0,0.0,0.0
C3+H610M+ i9-12900K+32GB+4070S12G+1TB,Gaming PC & Laptops,1.0,0.0,0.0
C3+H610M+ i9-12900K+32GB+408016G+1TB,Default,0.0,0.0,0.0
C3+H610M+ i9-12900K+32GB+408016G+1TB,Gaming PC & Laptops,1.0,0.0,0.0
C3+H610M+ i9-12900K+32GB+408016G+1TB,ITAD,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,Default,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,Sharjah,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,Sharjah Warehouse1,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,Hong Kong,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,China-Shenzhen Office-450,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,Gaming PC & Laptops,2.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,ITAD,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,dr.memory FBA,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,UK Shop,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,Laptops,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,UK-Reballing,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,China-Factory being built,0.0,0.0,0.0
C3+H610M+I712700+32GB+32GB+4070S12+1TB,PIR,0.0,0.0,0.0
C3+H610M+i9-13900KF+32GB+4070S12G+1TB,Default,0.0,0.0,0.0
C3+H610M+i9-13900KF+32GB+4070S12G+1TB,Gaming PC & Laptops,1.0,0.0,0.0
C3+H610M+i9-13900KF+32GB+408016G+1TB,Default,0.0,0.0,0.0
C3+H610M+i9-13900KF+32GB+408016G+1TB,Gaming PC & Laptops,1.0,0.0,0.0
C3+H610M+i9-14900F+32GB+408016G+1TB,Default,0.0,0.0,0.0
C3+H610M+i9-14900F+32GB+408016G+1TB,Gaming PC & Laptops,1.0,0.0,0.0
C3650-STACK,Default,1.0,0.01,0.01
C3850-NM-2-10G,Default,20.0,2.0,0.1
C3850-NM-4-10G,Default,0.0,0.0,0.1
C3-FAN,Default,0.0,0.0,1.0
C3-FAN,Gaming PC & Laptops,96.0,96.0,1.0
C3-FRONT-PANEL,Default,0.0,0.0,3.910086225
C3-FRONT-PANEL,Gaming PC & Laptops,879.0,3436.9696375990948,3.910090600226501
C3-FRONT-PANEL,China-Shenzhen Office-450,0.0,0.0,0.0
C3K-BLWR-60CFM,Default,0.0,0.0,0.1
C4,Default,0.0,0.0,24.78886275
C4+11700+3070TI+1TN,Default,0.0,0.0,0.0
C4+A520M+R5-5500+16GB+1050TI4G+1T+512G,Default,0.0,0.0,0.0
C4+A520M+R5-5500+16GB+16504G+1T+512G,Default,0.0,0.0,0.0
C4+A520M+R5-5500+32GB+306012G+1T+256GB,Default,0.0,0.0,0.0
C4+A520M+R5-5500+32GB+306012G+1T+512G,Default,0.0,0.0,0.0
C4+A520M+R5-5600G+32GB+NOGPU+1T+256G,Default,0.0,0.0,0.0
C4+B250+i59400F+30508G,Default,0.0,1.0,0.0
C4+B250+i59400F+30508G-16GB-P128GN,Default,0.0,1.0,0.0
C4+B250+i59400F+30508G-16GB-P128GN-S1TH,Default,0.0,1.0,0.0
