ItemNumber,ItemTitle,ChangeSource,Location,StockChangeDateTime,ChangeQTY,ChangeValue
"LX8GDDR4T2400U-SAM","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),LX8GDDR4T2400U]","Imported from file","Default","27/05/2025 23:02:28","0","-1.13686837721616E-13"
"LX8GDDR3S1600U","[LAPTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),LX8GDDR3S1600]","Imported from file","Default","27/05/2025 23:02:28","0","1.4210854715202E-14"
"LX4GDDR4P2133U-SAM","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),LX4GDDR4P2133U]","Imported from file","Default","27/05/2025 23:02:28","0","-7.8159700933611E-14"
"LX4GDDR4T2400U-HYN","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),4GB (1x4GB),LX4GDDR4T2400U]","Imported from file","Default","27/05/2025 23:02:28","0","-7.8159700933611E-14"
"LX8GDDR4V2666U","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","27/05/2025 23:02:28","0","-5.45696821063757E-12"
"LX8GDDR4-U","Laptop Memory Ram 8GB DDR4","Imported from file","Default","27/05/2025 23:02:28","0","-1.09139364212751E-11"
"LX4GDDR4AA3200U-KING","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","27/05/2025 23:02:28","0","-7.8159700933611E-14"
"LX4GDDR4AA3200U","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","27/05/2025 23:02:28","0","-7.95807864051312E-13"
"LX8GDDR3LS1600","XUM 8GB (1x8GB) DDR3L 1600MHz PC3-12800 Non-ECC Unbuffered 1.35V CL11 204 Pin SODIMM Laptop Notebook Memory RAM","Imported from file","Default","27/05/2025 23:02:28","0","-3.63797880709171E-12"
"LX8GDDR4V2666U-MIC","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","27/05/2025 23:02:28","0","-2.55795384873636E-13"
"LX4GDDR4AA3200U-SAM","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","27/05/2025 23:02:28","0","-1.24344978758018E-14"
"LX4GDDR4P2133U","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),LX4GDDR4P2133U]","Imported from file","Default","27/05/2025 23:02:28","0","-1.4210854715202E-13"
"LX8GDDR4AA3200U-MIC","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),8GB (1x8GB),LX8GDDR4AA3200U]","Imported from file","Default","27/05/2025 23:02:28","0","-2.55795384873636E-13"
"LX8GDDR4AA3200U","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),8GB (1x8GB),LX8GDDR4AA3200U]","Imported from file","Default","27/05/2025 23:02:28","0","-1.02318153949454E-12"
"LX8GDDR4P2133U-MIC","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),LX8GDDR4P2133U]","Imported from file","Default","27/05/2025 23:02:28","0","-2.8421709430404E-13"
"LX8GDDR4T2400U-MIC","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),LX8GDDR4T2400U]","Imported from file","Default","27/05/2025 23:02:28","0","-2.8421709430404E-13"
"RTX40608G","RTX 4060 8GB","Imported from file","Gaming PC & Laptops","27/05/2025 23:02:28","0","-5.45696821063757E-12"
"RTX30508G","RTX3050 PCIe4, 8GB DDR6, HDMI, 3 DP, 1777MHz Clock","Imported from file","Gaming PC & Laptops","27/05/2025 23:02:28","0","-9.77706804405898E-12"
"PSU-700W","700W + PSU","Imported from file","Gaming PC & Laptops","27/05/2025 23:02:28","0","-5.45696821063757E-12"
"PSU-500W","500W to 600W + PSU","Imported from file","Gaming PC & Laptops","27/05/2025 23:02:28","0","-1.81898940354586E-12"
"Samsung-860-qvo-1TB","Samsung 860 QVO 1TB 2.5 inch SATA III Solid State Drive SSD","Imported from file","Default","27/05/2025 23:02:28","0","-1.4210854715202E-14"
"PowerCable","Kettle Power Cable","Imported from file","Gaming PC & Laptops","27/05/2025 23:02:28","0","-4.32009983342141E-12"
"WINDOWS-11-HOME","WINDOWS 11 KEY","Imported from file","Gaming PC & Laptops","27/05/2025 23:02:29","0","-9.09494701772928E-13"
"SX16GDDR3LR1066U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3L (Low Voltage),PC3-8500 (DDR3-1066),16GB (1x16GB),SX16GDDR3LR1066]","Imported from file","Default","27/05/2025 23:02:29","0","1.13743364735797E-05"
"WIFI-CARD","WiFi CARD","Imported from file","Gaming PC & Laptops","27/05/2025 23:02:29","0","-3.63797880709171E-12"
"SX16GDDR3LR1333U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3L (Low Voltage),PC3-10600 (DDR3-1333),16GB (1x16GB),SX16GDDR3LR1333U]","Imported from file","Default","27/05/2025 23:02:29","0","-0.00150355595673091"
"SX16GDDR3-U QH0|QDE","SX16GDDR3-U QH0|QDE","Imported from file","Default","27/05/2025 23:02:29","0","0.00159240710627273"
"TDP-95","CPU FAN - Cooler Master i70","Imported from file","Gaming PC & Laptops","27/05/2025 23:02:29","0","-6.3664629124105E-12"
"SX16GDDR3-U","Server Memory Ram 16GB DDR3","Imported from file","Default","27/05/2025 23:02:29","0","0.000211976270577452"
"SX16GDDR3R1866U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3,PC3-14900 (DDR3-1866),16GB (1x16GB),SX16GDDR3R1866U]","Imported from file","Default","27/05/2025 23:02:29","0","-0.000954961215740013"
"SX16GDDR3R1600U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3,PC3-12800 (DDR3-1600),16GB (1x16GB),SX16GDDR3R1600U]","Imported from file","Default","27/05/2025 23:02:29","0","-0.000325093179831981"
"WIFI-CARD-BLE","Bluetooth WIFI CARD","Imported from file","Gaming PC & Laptops","27/05/2025 23:02:29","0","-2.36468622460961E-11"
"SX16GDDR3-U PQL","SX16GDDR3-U PQL","Imported from file","Default","27/05/2025 23:02:29","0","0.00095337620268765"
"SX8GDDR3-U","Server Memory Ram 8GB DDR3","Imported from file","Default","27/05/2025 23:02:29","0","-1.36424205265939E-12"
"SX8GDDR3-U 2RX8","IC on board Server Memory Ram 8GB DDR3 2RX8","Imported from file","Default","27/05/2025 23:02:29","0","-1.70530256582424E-13"
"SX8GDDR3LR1333U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3L (Low Voltage),PC3-10600 (DDR3-1333),8GB (1x8GB),SX8GDDR3LR1333U]","Imported from file","Default","27/05/2025 23:02:29","0","-2.1316282072803E-14"
"SX16GDDR3-U 4RX8","Server Memory Ram 16GB DDR3 4RX8","Imported from file","Default","27/05/2025 23:02:29","0","1.44764282374865E-05"
"SX8GDDR3-U 1RX4","Server Memory Ram 8GB DDR3 1RX4","Imported from file","Default","27/05/2025 23:02:29","0","-4.54747350886464E-13"
"TDP-150","CPU FAN - Antec A40 PRO","Imported from file","Gaming PC & Laptops","27/05/2025 23:02:29","0","-5.45696821063757E-12"
"CM4GX16GE2133C13K8","Corsair VENGEANCE LPX 16GB (1x16GB) DDR4 2133MHz RAM CM4GX16GE2133C13K8","Imported from file","Default","28/05/2025 00:03:05","0","-7.105427357601E-15"
"CMK32GX4M2A2133C13","CORSAIR VENGEANCE 32GB (2 x16GB) DDR4 2133MHz Memory RAM CMK32GX4M2A2133C13","Imported from file","Default","28/05/2025 00:03:05","0","-3.5527136788005E-15"
"CMK32GX4M2A2666C16","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 2666MHz RAM CMK32GX4M2A2666C16","Imported from file","Default","28/05/2025 00:03:05","0","-2.1316282072803E-14"
"CMK32GX4M2Z3600C18","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 3600MHz RAM CMK32GX4M2Z3600C18","Imported from file","Default","28/05/2025 00:03:05","0","-7.105427357601E-15"
"CMK32GX4M2E3200C16","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 3200MHz RAM CMK32GX4M2E3200C16","Imported from file","Default","28/05/2025 00:03:05","0","-7.105427357601E-15"
"DX8GDDR3U1600U-SAM","[DESKTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),DX8GDDR3U1600U]","Imported from file","Default","28/05/2025 00:03:06","0","-2.1316282072803E-13"
"DX8GDDR4E-U","Desktop Memory Ram 8GB DDR4 ECC","Imported from file","Default","28/05/2025 00:03:06","0","-1.13686837721616E-13"
"CMW64GX4M4D3600C18","CORSAIR VENGEANCE 64GB (4 x16GB) DDR4 3600MHz Memory RAM CMW64GX4M4D3600C18","Imported from file","Default","28/05/2025 00:03:06","0","-3.5527136788005E-15"
"DX4GDDR4ET2400U","DX4GDDR4ET2400U","Imported from file","Default","28/05/2025 00:03:06","0","-1.4210854715202E-14"
"DX16GDDR4-U","Desktop Memory Ram 16GB DDR4","Imported from file","Default","28/05/2025 00:03:06","0","-1.81898940354586E-12"
"CMW32GX4M2A2666C16","CORSAIR VENGEANCE RGB 32GB (2 x16GB) DDR4 2666MHz Memory RAM CMW32GX4M2A2666C16","Imported from file","Default","28/05/2025 00:03:06","0","-3.5527136788005E-15"
"DX8GDDR3U1333U","[DESKTOP,DDR3,PC3-10600 (DDR3-1333),8GB (1x8GB),DX8GDDR3U1333U]","Imported from file","Default","28/05/2025 00:03:06","0","-3.99680288865056E-15"
"DX16GDDR4E-U","Desktop Memory Ram 16GB DDR4 ECC","Imported from file","Default","28/05/2025 00:03:06","0","-6.13908923696727E-12"
"DX8GDDR3U1600U-HYN","[DESKTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),DX8GDDR3U1600U]","Imported from file","Default","28/05/2025 00:03:06","0","-2.1316282072803E-13"
"DX8GDDR4E-U","Desktop Memory Ram 8GB DDR4 ECC","Imported from file","UK-Reballing","28/05/2025 00:03:06","0","-4.77484718430787E-12"
"DX16GDDR4EP2133U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-17000 (DDR4-2133),16GB (1x16GB),DX16GDDR4EP2133U]","Imported from file","Default","28/05/2025 00:03:06","0","-5.45696821063757E-12"
"DX8GDDR3E1600U","8GB DDR3 PC3-12800 1600MHz 240 ECC Unbuffered Desktop Memory RAM","Imported from file","Default","28/05/2025 00:03:06","0","-1.27897692436818E-13"
"DX16GDDR4V2666U-HYN","[DESKTOP,DDR4,PC4-21300 (DDR4-2666),16GB (1x16GB),DX16GDDR4V2666U]","Imported from file","Default","28/05/2025 00:03:06","0","-1.70530256582424E-13"
"DX4GDDR4E-U","Desktop Memory Ram 4GB DDR3 ECC","Imported from file","Default","28/05/2025 00:03:06","0","-4.2632564145606E-14"
"DX16GDDR4T2400U-SAM","Samsung 16GB Desktop Memory RAM DDR4 2400MHz DIMM PC4-19200 1.2V 288 Pin","Imported from file","Default","28/05/2025 00:03:06","0","-1.70530256582424E-13"
"DX16GDDR4V2666U-SAM","[DESKTOP,DDR4,PC4-21300 (DDR4-2666),16GB (1x16GB),DX16GDDR4V2666U]","Imported from file","Default","28/05/2025 00:03:06","0","-2.1316282072803E-14"
"DX8GDDR3LU1866U","[DESKTOP,DDR3L,PC3L-14900 (DDR3L-1866),8GB (1x8GB),DX8GDDR3LU1866U]","Imported from file","Default","28/05/2025 00:03:06","0","-1.20792265079217E-13"
"DX4GDDR4EP2133U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),DX4GDDR4EP2133U]","Imported from file","Default","28/05/2025 00:03:06","0","-2.8421709430404E-14"
"DX8GDDR4E-U 1RX8","Desktop Memory Ram 8GB DDR4 ECC 1RX8","Imported from file","UK-Reballing","28/05/2025 00:03:06","0","-5.45696821063757E-12"
"DX8GDDR4EV2666U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),DX8GDDR4EV2666U]","Imported from file","Default","28/05/2025 00:03:06","0","-1.70530256582424E-13"
"DX16GDDR4EAA3200U","","Imported from file","Default","28/05/2025 00:03:06","0","-3.41060513164848E-13"
"DX8GDDR3U1066U","[DESKTOP,DDR3,PC3-8500 (DDR3-1066),8GB (1x8GB),DX8GDDR3U1333U]","Imported from file","Default","28/05/2025 00:03:06","0","-3.5527136788005E-14"
"DX8GDDR3E-U","Desktop Memory Ram 8GB DDR3 ECC","Imported from file","Default","28/05/2025 00:03:06","0","-3.18323145620525E-12"
"DX16GDDR4V2666U","[DESKTOP,DDR4,PC4-21300 (DDR4-2666),16GB (1x16GB),DX16GDDR4V2666U]","Imported from file","Default","28/05/2025 00:03:06","0","-8.5265128291212E-14"
"DX16GDDR4P2133U","[DESKTOP,DDR4,PC4-17000 (DDR4-2133),16GB (1x16GB),DX16GDDR4P2133U]","Imported from file","Default","28/05/2025 00:03:06","0","-2.27373675443232E-13"
"DX8GDDR3-U","Desktop Memory Ram 8GB DDR3","Imported from file","Default","28/05/2025 00:03:06","0","-3.41060513164848E-12"
"DX4GDDR3-UF 1RX8","IC on board Desktop Memory Ram 4GB DDR3   1RX8","Imported from file","Default","28/05/2025 00:03:06","0","-5.6843418860808E-13"
"DX8GDDR4ET2400U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),DX8GDDR4ET2400U]","Imported from file","Default","28/05/2025 00:03:06","0","-1.98951966012828E-13"
"DX8GDDR3U1600U","[DESKTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),DX8GDDR3U1600U]","Imported from file","Default","28/05/2025 00:03:06","0","-2.72848410531878E-12"
"DX16GDDR4EY2933U","","Imported from file","Default","28/05/2025 00:03:06","0","-3.90798504668055E-14"
"DX16GDDR4AA3200U","[DESKTOP,DDR4,PC4-25600 (DDR4-3200),16GB (1x16GB),DX16GDDR4AA3200U]","Imported from file","Default","28/05/2025 00:03:06","0","-2.27373675443232E-13"
"DX8GDDR3U1600U-KING","[DESKTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),DX8GDDR3U1600U]","Imported from file","Default","28/05/2025 00:03:06","0","-2.1316282072803E-13"
"DX8GDDR4EP2133U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4EP2133U]","Imported from file","Default","28/05/2025 00:03:06","0","-1.27897692436818E-13"
"DX16GDDR4T2400U","[DESKTOP,DDR4,PC4-19200 (DDR4-2400),16GB (1x16GB),DX16GDDR4T2400U]","Imported from file","Default","28/05/2025 00:03:06","0","-2.27373675443232E-13"
"DX16GDDR4ET2400U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-19200 (DDR4-2400),16GB (1x16GB),DX16GDDR4ET2400U]","Imported from file","Default","28/05/2025 00:03:06","0","-1.93267624126747E-12"
"DX4GDDR3-UF","IC on board Desktop Memory Ram 4GB DDR3","Imported from file","Default","28/05/2025 00:03:06","0","-4.2632564145606E-13"
"DX16GDDR4Y2933U","16GB (1 x 16GB) Refurbished Desktop Memory RAM 2933Mhz DDR4 Non-ECC Unbuffered DIMM 288 Pin 1.2V","Imported from file","Default","28/05/2025 00:03:06","0","-4.2632564145606E-14"
"DX8GDDR3LU1600U","[DESKTOP,DDR3L,PC3L-12800 (DDR3L-1600),8GB (1x8GB),DX8GDDR3LU1600U]","Imported from file","Default","28/05/2025 00:03:06","0","-6.82121026329696E-13"
"DX8GDDR3E1333U","8GB DDR3 PC3-10600 1333MHz 240 ECC Unbuffered Desktop Memory RAM","Imported from file","Default","28/05/2025 00:03:06","0","-2.8421709430404E-13"
"CMW32GX4M2Z3600C18","CORSAIR VENGEANCE 32GB (2 x16GB) DDR4 3600MHz Memory RAM CMW32GX4M2Z3600C18","Imported from file","Default","28/05/2025 00:03:06","0","-3.5527136788005E-15"
"DX8GDDR3E1866U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR3,1333MHz (PC3-10600),8GB (1x8GB),DX8GDDR3E1866U]","Imported from file","Default","28/05/2025 00:03:06","0","-4.83169060316868E-13"
"HA32TBSE","Seagate 2TB 3.5"" SATA HDD","Imported from file","Default","28/05/2025 00:03:06","0","-4.72937244921923E-11"
"HA2500-9","500GB 2.5"" SATA HDD 9mm","Imported from file","Default","28/05/2025 00:03:06","0","-1.81898940354586E-12"
"HA2500-9SE","Seagate 500GB 2.5"" SATA HDD 9mm","Imported from file","Sharjah","28/05/2025 00:03:06","0","-7.82165443524718E-11"
"HA21TB-7SE","Seagate 1TB 2.5"" SATA HDD 7mm","Imported from file","Default","28/05/2025 00:03:06","0","-7.38964445190504E-13"
"HA21TB-7","1TB 2.5"" SATA HDD 7mm","Imported from file","Default","28/05/2025 00:03:06","0","-1.4210854715202E-13"
"HA21TB-9WD","Western Digital 1TB 2.5"" SATA HDD 9mm","Imported from file","Default","28/05/2025 00:03:06","0","-7.105427357601E-13"
"HA2500-9SE","Seagate 500GB 2.5"" SATA HDD 9mm","Imported from file","Default","28/05/2025 00:03:06","0","-1.13686837721616E-13"
"HA3500","500GB 3.5 SATA HDD, Internal Hard Drive 5600 - 7200 RPM Desktop CCTV DVR","Imported from file","Default","28/05/2025 00:03:06","0","-3.5527136788005E-14"
"HA31TB","1TB 3.5 SATA HDD, Hard Drive 5600 - 7200 RPM Storage for Desktop CCTV DVR","Imported from file","Default","28/05/2025 00:03:06","0","-6.82121026329696E-12"
"HA2500-9","500GB 2.5"" SATA HDD 9mm","Imported from file","Sharjah","28/05/2025 00:03:06","0","-2.36468622460961E-11"
"HA2500-7WD","Western Digital 500GB 2.5"" SATA HDD 7mm","Imported from file","Default","28/05/2025 00:03:06","0","-2.27373675443232E-13"
"HA2500-9WD","Western Digital 500GB 2.5"" SATA HDD 9mm","Imported from file","Default","28/05/2025 00:03:06","0","-4.2632564145606E-14"
"HA21TB-7WD","Western Digital 1TB 2.5"" SATA HDD 7mm","Imported from file","Default","28/05/2025 00:03:06","0","-4.54747350886464E-13"
"HA21TB-9SE","Seagate 1TB 2.5"" SATA HDD 9mm","Imported from file","Default","28/05/2025 00:03:06","0","-6.82121026329696E-13"
"HA21TB-9","1TB 2.5"" SATA HDD 9mm","Imported from file","Default","28/05/2025 00:03:06","0","-7.27595761418343E-12"
"HA2500-9WD","Western Digital 500GB 2.5"" SATA HDD 9mm","Imported from file","Sharjah","28/05/2025 00:03:06","0","-2.41584530158434E-13"
"HA3500SE","Seagate 500GB 3.5"" SATA HDD","Imported from file","Default","28/05/2025 00:03:06","0","-4.44089209850063E-15"
"HA2500-7-SE","Seagate 500GB 7mm - Slim 2.5"" SATA Hard Drive HDD","Imported from file","Default","28/05/2025 00:03:06","0","-3.5527136788005E-14"
"HA2500-7SE","Seagate 500GB 2.5"" SATA HDD 7mm","Imported from file","Default","28/05/2025 00:03:06","0","-1.70530256582424E-13"
"HA32TB","2TB 3.5"" SATA HDD","Imported from file","Default","28/05/2025 00:03:06","0","-1.00044417195022E-11"
"HA31TBSE","Seagate 1TB 3.5"" SATA HDD","Imported from file","Default","28/05/2025 00:03:06","0","-9.45874489843845E-11"
"HA31TBWD","Western Digital 1TB 3.5"" SATA HDD","Imported from file","Default","28/05/2025 00:03:06","0","-5.91171556152403E-12"
"HA32TBWD","Western Digital 2TB 3.5"" SATA HDD","Imported from file","Default","28/05/2025 00:03:06","0","-1.81898940354586E-12"
"HX436C18FB4K4/64","KINGSTON HYPERX FURY 64GB (4 x16GB) DDR4 3600MHz Memory RAM HX436C18FB4K4/64","Imported from file","Default","28/05/2025 00:03:07","0","-3.5527136788005E-15"
"HX426C16FB3/16","KINGSTON HYPERX FURY 16GB (1 x16GB) DDR4 2666MHz Memory RAM HX426C16FB3/16","Imported from file","Default","28/05/2025 00:03:07","0","-3.5527136788005E-15"
"HX1TSSDSATA3-U","1TB 2.5"" SATA SSD 90-100% Health","Imported from file","Default","28/05/2025 00:03:07","0","-9.09494701772928E-13"
"HX256GSSDM2PCIE","XUM M.2 SSD 256GB NVMe Solid State Drive","Imported from file","Gaming PC & Laptops","28/05/2025 00:03:07","0","-6.82121026329696E-13"
"HX512GSSDSATA3-U","512GB 2.5"" SATA SSD 90-100% Health","Imported from file","Default","28/05/2025 00:03:07","0","-4.54747350886464E-13"
"KF436C16RB1K2/32","KINGSTON FURY RENEGADE 32GB (2x16GB) DDR4 3600MHz RAM KF436C16RB1K2/32","Imported from file","Default","28/05/2025 00:03:08","0","-3.5527136788005E-15"
"LX8GDDR4V2666U-HYN","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","28/05/2025 00:03:10","0","-1.70530256582424E-13"
"LX4GDDR4V2666U","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),4GB (1x4GB),LX4GDDR4V2666U","Imported from file","Default","28/05/2025 00:03:10","0","-3.97903932025656E-13"
"LX4GDDR4AA3200U-KING","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","28/05/2025 00:03:10","0","-9.9475983006414E-14"
"LX8GDDR4-U","Laptop Memory Ram 8GB DDR4","Imported from file","Default","28/05/2025 00:03:10","0","-7.27595761418343E-12"
"LX4GDDR4P2133U-HYN","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),LX4GDDR4P2133U]","Imported from file","Default","28/05/2025 00:03:10","0","-9.9475983006414E-14"
"LX4GDDR4T2400U-SAM","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),4GB (1x4GB),LX4GDDR4T2400U]","Imported from file","Default","28/05/2025 00:03:10","0","-9.9475983006414E-14"
"LX4GDDR4AA3200U-SAM","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","28/05/2025 00:03:10","0","-1.59872115546023E-14"
"LX8GDDR4AA3200U-SAM","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),8GB (1x8GB),LX8GDDR4AA3200U]","Imported from file","Default","28/05/2025 00:03:10","0","-1.4210854715202E-13"
"LX8GDDR4V2666U-KING","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","28/05/2025 00:03:10","0","-1.70530256582424E-13"
"LX8GDDR4T2400U-KING","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),LX8GDDR4T2400U]","Imported from file","Default","28/05/2025 00:03:10","0","-1.70530256582424E-13"
"LX8GDDR4P2133U-HYN","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),LX8GDDR4P2133U]","Imported from file","Default","28/05/2025 00:03:10","0","-1.70530256582424E-13"
"LX8GDDR4V2666U-MIC","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","28/05/2025 00:03:10","0","-1.70530256582424E-13"
"LX4GDDR4V2666U-SAM","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),4GB (1x4GB),LX4GDDR4V2666U","Imported from file","Default","28/05/2025 00:03:10","0","-7.99360577730113E-15"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","Imported from file","Default","28/05/2025 00:03:10","0","-8.5265128291212E-13"
"LX4GDDR4P2133U-SAM","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),LX4GDDR4P2133U]","Imported from file","Default","28/05/2025 00:03:10","0","-9.2370555648813E-14"
"LX8GDDR4AA3200U-HYN","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),8GB (1x8GB),LX8GDDR4AA3200U]","Imported from file","Default","28/05/2025 00:03:10","0","-1.70530256582424E-13"
"LX8GDDR4V2666U","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","28/05/2025 00:03:10","0","-4.54747350886464E-12"
"LX8GDDR4T2400U-HYN","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),LX8GDDR4T2400U]","Imported from file","Default","28/05/2025 00:03:10","0","-9.9475983006414E-14"
"LX8GDDR4P2133U","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),LX8GDDR4P2133U]","Imported from file","Default","28/05/2025 00:03:10","0","-2.27373675443232E-12"
"LX4GDDR4AA3200U-MIC","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","28/05/2025 00:03:10","0","-9.9475983006414E-14"
"MTFDDAK512TBN","Micron 512GB 2.5 inch SATA III Solid State Drive SSD MTFDDAK512TBN","Imported from file","Default","28/05/2025 00:03:10","0","-3.41060513164848E-13"
"LX4GDDR4AA3200U-HYN","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","28/05/2025 00:03:10","0","-9.9475983006414E-14"
"LX8GDDR4T2400U-MIC","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),LX8GDDR4T2400U]","Imported from file","Default","28/05/2025 00:03:10","0","-1.70530256582424E-13"
"LX4GDDR4T2400U-HYN","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),4GB (1x4GB),LX4GDDR4T2400U]","Imported from file","Default","28/05/2025 00:03:10","0","-9.9475983006414E-14"
"LX8GDDR4AA3200U-MIC","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),8GB (1x8GB),LX8GDDR4AA3200U]","Imported from file","Default","28/05/2025 00:03:10","0","-1.70530256582424E-13"
"LX4GDDR4T2400U","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),4GB (1x4GB),LX4GDDR4T2400U]","Imported from file","Default","28/05/2025 00:03:10","0","-3.12638803734444E-13"
"LX8GDDR4V2666U-SAM","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","28/05/2025 00:03:10","0","-4.2632564145606E-14"
"LX4GDDR4AA3200U","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","28/05/2025 00:03:10","0","-9.09494701772928E-13"
"LX8GDDR4T2400U-SAM","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),LX8GDDR4T2400U]","Imported from file","Default","28/05/2025 00:03:10","0","-9.9475983006414E-14"
